(1, 38, 8.095301293377641)
(1, 39, 8.1)
(1, 40, 8.089999999999998)
(1, 41, 8.090214214623565)
(1, 42, 8.096953927433999)
(1, 43, 8.092620044736881)
(1, 44, 8.089999999999998)
(1, 45, 8.1)
(1, 46, 8.094096516350628)
(1, 47, 8.092639960280477)
(1, 48, 8.090680166993131)
(1, 49, 8.099337510494045)
(1, 50, 8.1)
(1, 51, 8.1)
(1, 52, 8.089999999999998)
(1, 53, 8.094970279193443)
(1, 54, 8.1)
(1, 55, 8.098588283162055)
(1, 56, 8.09623467552368)
(1, 57, 8.093796147979305)
(1, 58, 8.091825433958032)
(1, 59, 8.097064233162303)
(1, 60, 8.093310135773443)
(1, 61, 8.089999999999998)
(1, 62, 8.099150546395158)
(1, 63, 8.095494321587744)
(1, 64, 8.096515884797524)
(1, 65, 8.095503467954211)
(1, 66, 8.09717554036384)
(1, 67, 8.09389707364149)
(1, 68, 8.1)
(1, 69, 8.099176396201264)
(1, 70, 8.096698041038573)
(1, 71, 8.096213166675241)
(1, 72, 8.092276605399938)
(1, 73, 8.1)
(1, 74, 8.1)
(1, 75, 8.096924894713794)
(1, 76, 8.094369762563108)
(1, 77, 8.096370699145217)
(1, 78, 8.1)
(1, 79, 8.089999999999998)
(1, 80, 8.094818855069994)
(1, 81, 8.1)
(1, 82, 8.09376175864543)
(1, 83, 8.096107210371565)
(1, 84, 8.096481397667954)
(1, 85, 8.093647914881291)
(1, 86, 8.1)
(1, 87, 8.099957209863783)
(1, 88, 8.089999999999998)
(1, 89, 8.089999999999998)
(1, 90, 8.091014150031945)
(1, 91, 8.09067945038168)
(1, 92, 8.09575681334953)
(1, 93, 8.099859763561431)
(1, 94, 8.099314958378905)
(1, 95, 8.090481088103374)
(1, 96, 8.096573307791802)
(1, 97, 8.1)
(1, 98, 8.089999999999998)
(1, 99, 8.098328356508354)
(1, 100, 8.090426738193957)
(1, 101, 8.091089319448976)
(1, 102, 8.089999999999998)
(1, 103, 8.098528517380664)
(1, 104, 8.096775570839975)
(1, 105, 8.089999999999998)
(1, 106, 8.097246181712434)
(1, 107, 8.090756827664267)
(1, 108, 8.099119145494738)
(1, 109, 8.091965507505575)
(1, 110, 8.089999999999998)
(1, 111, 8.1)
(1, 112, 8.092544490221677)
(1, 113, 8.09433127371919)
(1, 114, 8.097947974266678)
(1, 115, 8.094216103529341)
(1, 116, 8.099367524719492)
(1, 117, 8.095721222751726)
(1, 118, 8.089999999999998)
(1, 119, 8.1)
(1, 120, 8.097380845469749)
(2, 1, 8.094251928513902)
(2, 2, 8.094357120573084)
(2, 3, 8.099392366784873)
(2, 4, 8.09641752362759)
(2, 5, 8.094734191417162)
(2, 6, 8.096438849036646)
(2, 7, 8.1)
(2, 8, 8.096007400712859)
(2, 9, 8.094303003677934)
(2, 10, 8.091079710540521)
(2, 11, 8.094933932000346)
(2, 12, 8.098593138503057)
(2, 13, 8.1)
(2, 14, 8.094806109387774)
(2, 15, 8.089999999999998)
(2, 16, 8.092672800004344)
(2, 17, 8.093641662684595)
(2, 18, 8.099039064243593)
(2, 19, 8.090702521782745)
(2, 20, 8.09229849127089)
(2, 21, 8.091197243077632)
(2, 22, 8.089999999999998)
(2, 23, 8.093321434736309)
(2, 24, 8.1)
(2, 25, 8.095738546864387)
(2, 26, 8.096962389557937)
(2, 27, 8.0904626717184)
(2, 28, 8.092153518369875)
(2, 29, 8.097317012425066)
(2, 30, 8.089999999999998)
(2, 31, 8.097765972491251)
(2, 32, 8.092841009661514)
(2, 33, 8.098314106324398)
(2, 34, 8.1)
(2, 35, 8.096771192436526)
(2, 36, 8.1)
(2, 37, 8.1)
(2, 38, 8.1)
(2, 39, 8.092906550020475)
(2, 40, 8.1)
(2, 41, 8.089999999999998)
(2, 42, 8.1)
(2, 43, 8.1)
(2, 44, 8.09120766617431)
(2, 45, 8.090751592481341)
(2, 46, 8.097380238725798)
(2, 47, 8.098450967948303)
(2, 48, 8.092433395437084)
(2, 49, 8.09759727529688)
(2, 50, 8.1)
(2, 51, 8.098856721469886)
(2, 52, 8.089999999999998)
(2, 53, 8.098225970695403)
(2, 54, 8.099550605289693)
(2, 55, 8.097914463069085)
(2, 56, 8.095432859570622)
(2, 57, 8.1)
(2, 58, 8.089999999999998)
(2, 59, 8.095444417546515)
(2, 60, 8.1)
(2, 61, 8.094308939583486)
(2, 62, 8.095407290853629)
(2, 63, 8.095905037412084)
(2, 64, 8.092629200362227)
(2, 65, 8.098298547840628)
(2, 66, 8.099177458639215)
(2, 67, 8.095433824108415)
(2, 68, 8.097003477087688)
(2, 69, 8.09620355517762)
(2, 70, 8.094693474851661)
(2, 71, 8.099305413771363)
(2, 72, 8.090344909044415)
(2, 73, 8.094270522649289)
(2, 74, 8.089999999999998)
(2, 75, 8.089999999999998)
(2, 76, 8.093481003904545)
(2, 77, 8.089999999999998)
(2, 78, 8.094151081969613)
(2, 79, 8.096213423937575)
(2, 80, 8.099254470505986)
(2, 81, 8.089999999999998)
(2, 82, 8.093970220941241)
(2, 83, 8.1)
(2, 84, 8.093168848502854)
(2, 85, 8.091239838305547)
(2, 86, 8.091497464953706)
(2, 87, 8.089999999999998)
(2, 88, 8.1)
(2, 89, 8.097038758873088)
(2, 90, 8.090913962892914)
(2, 91, 8.1)
(2, 92, 8.1)
(2, 93, 8.092285522858417)
(2, 94, 8.094690706068224)
(2, 95, 8.089999999999998)
(2, 96, 8.089999999999998)
(2, 97, 8.1)
(2, 98, 8.092630987440977)
(2, 99, 8.089999999999998)
(2, 100, 8.090991499494631)
(2, 101, 8.1)
(2, 102, 8.096378189243314)
(2, 103, 8.090793819227633)
(2, 104, 8.1)
(2, 105, 8.091815287961218)
(2, 106, 8.097261837005362)
(2, 107, 8.095558969237201)
(2, 108, 8.1)
(2, 109, 8.091715980962737)
(2, 110, 8.089999999999998)
(2, 111, 8.09361249196953)
(2, 112, 8.0965754945078)
(2, 113, 8.1)
(2, 114, 8.1)
(2, 115, 8.1)
(2, 116, 8.097390740587674)
(2, 117, 8.095236938621587)
(2, 118, 8.097640442538372)
(2, 119, 8.1)
(2, 120, 8.095345608974215)
(3, 1, 8.099520346987315)
(3, 2, 8.096987019146598)
(3, 3, 8.1)
(3, 4, 8.1)
(3, 5, 8.089999999999998)
(3, 6, 8.089999999999998)
(3, 7, 8.1)
(3, 8, 8.090301178165165)
(3, 9, 8.089999999999998)
(3, 10, 8.091359875386098)
(3, 11, 8.090930496689438)
(3, 12, 8.1)
(3, 13, 8.091792875048625)
(3, 14, 8.095111066232338)
(3, 15, 8.094755876982926)
(3, 16, 8.098426203566689)
(3, 17, 8.096328423127128)
(3, 18, 8.091726279287835)
(3, 19, 8.089999999999998)
(3, 20, 8.089999999999998)
(3, 21, 8.090862200334417)
(3, 22, 8.09854916634989)
(3, 23, 8.09226067694321)
(3, 24, 8.093180734304815)
(3, 25, 8.093773016098217)
(3, 26, 8.089999999999998)
(3, 27, 8.1)
(3, 28, 8.099957793400252)
(3, 29, 8.096489021643448)
(3, 30, 8.099128385146015)
(3, 31, 8.093089512838691)
(3, 32, 8.092086763312865)
(3, 33, 8.099985410549309)
(3, 34, 8.089999999999998)
(3, 35, 8.1)
(3, 36, 8.093743027589253)
(3, 37, 8.094059333466877)
(3, 38, 8.09755064087301)
(3, 39, 8.095205821809458)
(3, 40, 8.089999999999998)
(3, 41, 8.099458249285172)
(3, 42, 8.092735031631044)
(3, 43, 8.09335255894439)
(3, 44, 8.089999999999998)
(3, 45, 8.094509235914327)
(3, 46, 8.091255439022886)
(3, 47, 8.090881725207616)
(3, 48, 8.094675901762308)
(3, 49, 8.090306066418524)
(3, 50, 8.089999999999998)
(3, 51, 8.1)
(3, 52, 8.09774022029661)
(3, 53, 8.099346886356944)
(3, 54, 8.097544792119821)
(3, 55, 8.092060806755432)
(3, 56, 8.090929601491569)
(3, 57, 8.098174605894016)
(3, 58, 8.091167222086618)
(3, 59, 8.093276072616815)
(3, 60, 8.098340289856631)
(3, 61, 8.096750591652407)
(3, 62, 8.093740966799082)
(3, 63, 8.095689107713623)
(3, 64, 8.099059299901489)
(3, 65, 8.099190479297633)
(3, 66, 8.091901136359013)
(3, 67, 8.095135980785992)
(3, 68, 8.1)
(3, 69, 8.096019141716033)
(3, 70, 8.089999999999998)
(3, 71, 8.096892950425518)
(3, 72, 8.097600684495031)
(3, 73, 8.092234212809759)
(3, 74, 8.096878037854099)
(3, 75, 8.09055084176695)
(3, 76, 8.094647714587445)
(3, 77, 8.092513963694344)
(3, 78, 8.099333400063019)
(3, 79, 8.095376547473998)
(3, 80, 8.095145732454066)
(3, 81, 8.093646159095316)
(3, 82, 8.089999999999998)
(3, 83, 8.1)
(3, 84, 8.1)
(3, 85, 8.089999999999998)
(3, 86, 8.09818934080616)
(3, 87, 8.1)
(3, 88, 8.1)
(3, 89, 8.089999999999998)
(3, 90, 8.097034158922032)
(3, 91, 8.1)
(3, 92, 8.089999999999998)
(3, 93, 8.09272189080126)
(3, 94, 8.090165981492365)
(3, 95, 8.1)
(3, 96, 8.096508795163448)
(3, 97, 8.094161214548025)
(3, 98, 8.1)
(3, 99, 8.1)
(3, 100, 8.093162332231405)
(3, 101, 8.099997383583094)
(3, 102, 8.090213048580168)
(3, 103, 8.095423469311744)
(3, 104, 8.089999999999998)
(3, 105, 8.089999999999998)
(3, 106, 8.089999999999998)
(3, 107, 8.098402717867781)
(3, 108, 8.093734268735563)
(3, 109, 8.095409020547459)
(3, 110, 8.089999999999998)
(3, 111, 8.090819762679306)
(3, 112, 8.093001412919035)
(3, 113, 8.093023059394865)
(3, 114, 8.093076108861972)
(3, 115, 8.091058017684853)
(3, 116, 8.089999999999998)
(3, 117, 8.089999999999998)
(3, 118, 8.09171828033811)
(3, 119, 8.090124150468368)
(3, 120, 8.1)
(4, 1, 8.098582807957126)
(4, 2, 8.099360346452874)
(4, 3, 8.1)
(4, 4, 8.09166731034727)
(4, 5, 8.095384068130942)
(4, 6, 8.09956201420441)
(4, 7, 8.089999999999998)
(4, 8, 8.099176977726609)
(4, 9, 8.090751239185751)
(4, 10, 8.089999999999998)
(4, 11, 8.1)
(4, 12, 8.089999999999998)
(4, 13, 8.097501836963895)
(4, 14, 8.1)
(4, 15, 8.09080875960398)
(4, 16, 8.099054825482343)
(4, 17, 8.09622825715248)
(4, 18, 8.094745344542945)
(4, 19, 8.089999999999998)
(4, 20, 8.094997501524189)
(4, 21, 8.089999999999998)
(4, 22, 8.096934888330136)
(4, 23, 8.1)
(4, 24, 8.092564950794387)
(4, 25, 8.095519032829797)
(4, 26, 8.094648382242381)
(4, 27, 8.095084602009944)
(4, 28, 8.09727033141696)
(4, 29, 8.095668360550475)
(4, 30, 8.094337140920238)
(4, 31, 8.094382196506517)
(4, 32, 8.096820491827128)
(4, 33, 8.093519166257732)
(4, 34, 8.095270885420641)
(4, 35, 8.091110701239161)
(4, 36, 8.1)
(4, 37, 8.089999999999998)
(4, 38, 8.095056670427029)
(4, 39, 8.089999999999998)
(4, 40, 8.095486323817926)
(4, 41, 8.1)
(4, 42, 8.091439536413525)
(4, 43, 8.095040177766489)
(4, 44, 8.098253809483182)
(4, 45, 8.096273123300435)
(4, 46, 8.094312042687177)
(4, 47, 8.091072011933418)
(4, 48, 8.092417106495374)
(4, 49, 8.1)
(4, 50, 8.09295846307251)
(4, 51, 8.09512093082231)
(4, 52, 8.1)
(4, 53, 8.1)
(4, 54, 8.098946903565746)
(4, 55, 8.09328929087086)
(4, 56, 8.1)
(4, 57, 8.093341890231653)
(4, 58, 8.089999999999998)
(4, 59, 8.089999999999998)
(4, 60, 8.1)
(4, 61, 8.098065119141381)
(4, 62, 8.09229187164648)
(4, 63, 8.090901993945124)
(4, 64, 8.089999999999998)
(4, 65, 8.089999999999998)
(4, 66, 8.094082273409265)
(4, 67, 8.1)
(4, 68, 8.089999999999998)
(4, 69, 8.097478151383175)
(4, 70, 8.091429072544344)
(4, 71, 8.093349154475295)
(4, 72, 8.094926303826123)
(4, 73, 8.099331692670555)
(4, 74, 8.1)
(4, 75, 8.09102977893785)
(4, 76, 8.089999999999998)
(4, 77, 8.091917804387013)
(4, 78, 8.089999999999998)
(4, 79, 8.089999999999998)
(4, 80, 8.097029735256115)
(4, 81, 8.089999999999998)
(4, 82, 8.095699331872416)
(4, 83, 8.093624506349922)
(4, 84, 8.091335794398738)
(4, 85, 8.089999999999998)
(4, 86, 8.099805110086857)
(4, 87, 8.089999999999998)
(4, 88, 8.09095925338667)
(4, 89, 8.093064217338059)
(4, 90, 8.089999999999998)
(4, 91, 8.099023202100861)
(4, 92, 8.09219598853312)
(4, 93, 8.093406029929035)
(4, 94, 8.092781186170548)
(4, 95, 8.091929575109441)
(4, 96, 8.091556763463176)
(4, 97, 8.099954893809032)
(4, 98, 8.092780977247958)
(4, 99, 8.1)
(4, 100, 8.1)
(4, 101, 8.1)
(4, 102, 8.096324803911523)
(4, 103, 8.096946927112842)
(4, 104, 8.091613044150966)
(4, 105, 8.089999999999998)
(4, 106, 8.096630122938182)
(4, 107, 8.09788198811601)
(4, 108, 8.093423208456853)
(4, 109, 8.09278916655724)
(4, 110, 8.1)
(4, 111, 8.089999999999998)
(4, 112, 8.1)
(4, 113, 8.093384595081957)
(4, 114, 8.092284844006008)
(4, 115, 8.092058443051256)
(4, 116, 8.1)
(4, 117, 8.092864370556036)
(4, 118, 8.089999999999998)
(4, 119, 8.089999999999998)
(4, 120, 8.092469876942342)
