(3, 98, 8.094161214548025)
(3, 99, 8.1)
(3, 100, 8.1)
(3, 101, 8.093162332231405)
(3, 102, 8.099997383583094)
(3, 103, 8.090213048580168)
(3, 104, 8.095423469311744)
(3, 105, 8.089999999999998)
(3, 106, 8.089999999999998)
(3, 107, 8.089999999999998)
(3, 108, 8.098402717867781)
(3, 109, 8.093734268735563)
(3, 110, 8.095409020547459)
(3, 111, 8.089999999999998)
(3, 112, 8.090819762679306)
(3, 113, 8.093001412919035)
(3, 114, 8.093023059394865)
(3, 115, 8.093076108861972)
(3, 116, 8.091058017684853)
(3, 117, 8.089999999999998)
(3, 118, 8.089999999999998)
(3, 119, 8.09171828033811)
(3, 120, 8.090124150468368)
(4, 1, 8.1)
(4, 2, 8.098582807957126)
(4, 3, 8.099360346452874)
(4, 4, 8.1)
(4, 5, 8.09166731034727)
(4, 6, 8.095384068130942)
(4, 7, 8.09956201420441)
(4, 8, 8.089999999999998)
(4, 9, 8.099176977726609)
(4, 10, 8.090751239185751)
(4, 11, 8.089999999999998)
(4, 12, 8.1)
(4, 13, 8.089999999999998)
(4, 14, 8.097501836963895)
(4, 15, 8.1)
(4, 16, 8.09080875960398)
(4, 17, 8.099054825482343)
(4, 18, 8.09622825715248)
(4, 19, 8.094745344542945)
(4, 20, 8.089999999999998)
(4, 21, 8.094997501524189)
(4, 22, 8.089999999999998)
(4, 23, 8.096934888330136)
(4, 24, 8.1)
(4, 25, 8.092564950794387)
(4, 26, 8.095519032829797)
(4, 27, 8.094648382242381)
(4, 28, 8.095084602009944)
(4, 29, 8.09727033141696)
(4, 30, 8.095668360550475)
(4, 31, 8.094337140920238)
(4, 32, 8.094382196506517)
(4, 33, 8.096820491827128)
(4, 34, 8.093519166257732)
(4, 35, 8.095270885420641)
(4, 36, 8.091110701239161)
(4, 37, 8.1)
(4, 38, 8.089999999999998)
(4, 39, 8.095056670427029)
(4, 40, 8.089999999999998)
(4, 41, 8.095486323817926)
(4, 42, 8.1)
(4, 43, 8.091439536413525)
(4, 44, 8.095040177766489)
(4, 45, 8.098253809483182)
(4, 46, 8.096273123300435)
(4, 47, 8.094312042687177)
(4, 48, 8.091072011933418)
(4, 49, 8.092417106495374)
(4, 50, 8.1)
(4, 51, 8.09295846307251)
(4, 52, 8.09512093082231)
(4, 53, 8.1)
(4, 54, 8.1)
(4, 55, 8.098946903565746)
(4, 56, 8.09328929087086)
(4, 57, 8.1)
(4, 58, 8.093341890231653)
(4, 59, 8.089999999999998)
(4, 60, 8.089999999999998)
(4, 61, 8.1)
(4, 62, 8.098065119141381)
(4, 63, 8.09229187164648)
(4, 64, 8.090901993945124)
(4, 65, 8.089999999999998)
(4, 66, 8.089999999999998)
(4, 67, 8.094082273409265)
(4, 68, 8.1)
(4, 69, 8.089999999999998)
(4, 70, 8.097478151383175)
(4, 71, 8.091429072544344)
(4, 72, 8.093349154475295)
(4, 73, 8.094926303826123)
(4, 74, 8.099331692670555)
(4, 75, 8.1)
(4, 76, 8.09102977893785)
(4, 77, 8.089999999999998)
(4, 78, 8.091917804387013)
(4, 79, 8.089999999999998)
(4, 80, 8.089999999999998)
(4, 81, 8.097029735256115)
(4, 82, 8.089999999999998)
(4, 83, 8.095699331872416)
(4, 84, 8.093624506349922)
(4, 85, 8.091335794398738)
(4, 86, 8.089999999999998)
(4, 87, 8.099805110086857)
(4, 88, 8.089999999999998)
(4, 89, 8.09095925338667)
(4, 90, 8.093064217338059)
(4, 91, 8.089999999999998)
(4, 92, 8.099023202100861)
(4, 93, 8.09219598853312)
(4, 94, 8.093406029929035)
(4, 95, 8.092781186170548)
(4, 96, 8.091929575109441)
(4, 97, 8.091556763463176)
(4, 98, 8.099954893809032)
(4, 99, 8.092780977247958)
(4, 100, 8.1)
(4, 101, 8.1)
(4, 102, 8.1)
(4, 103, 8.096324803911523)
(4, 104, 8.096946927112842)
(4, 105, 8.091613044150966)
(4, 106, 8.089999999999998)
(4, 107, 8.096630122938182)
(4, 108, 8.09788198811601)
(4, 109, 8.093423208456853)
(4, 110, 8.09278916655724)
(4, 111, 8.1)
(4, 112, 8.089999999999998)
(4, 113, 8.1)
(4, 114, 8.093384595081957)
(4, 115, 8.092284844006008)
(4, 116, 8.092058443051256)
(4, 117, 8.1)
(4, 118, 8.092864370556036)
(4, 119, 8.089999999999998)
(4, 120, 8.089999999999998)
